prof_id,prof_label,rec_id,x,y,cds2d,output_be,cds3d_1,slopd_1
1,,160,342254.27079879993,4158886.9194936636,159.00000000008225,2281.3584330424374,164.0867699702597,-2.586916405757703
1,,161,342255.1662958707,4158887.3645610698,159.99999999995168,2281.313252128462,165.08779010728318,-0.09022348447533327
1,,162,342256.0617929415,4158887.8096284764,161.0000000000805,2281.3116774302935,166.08779134724838,-4.0157619135165845
1,,163,342256.9572900122,4158888.2546958826,161.99999999994992,2281.2414741705875,167.0902525671528,-1.23720557894561
1,,164,342257.85278708296,4158888.699763289,163.0000000000266,2281.219877502971,168.09048574806886,-4.708780468931528
1,,165,342258.7482841537,4158889.1448306954,163.99999999989603,2281.1375082513364,169.09387236017494,3.216068852051076
1,,166,342259.6437812245,4158889.589898102,165.00000000002484,2281.1936982665857,170.09544977509168,-1.8738185628657829
1,,167,342260.53927829524,4158890.0349655086,166.00000000010152,2281.1609822982223,171.09598479933587,-6.350689250015754
1,,168,342261.434775366,4158890.480032915,166.99999999997095,2281.049685705412,172.10215920335838,-0.5363175790069744
1,,169,342262.3302724368,4158890.9251003214,168.00000000009976,2281.0403249244246,173.1022030146378,-7.635432681562517
1,,170,342263.2257695075,4158891.3701677276,168.9999999999692,2280.9062669582536,174.11114877038128,-4.001133715442155
1,,171,342264.12126657827,4158891.815235134,170.00000000004587,2280.836320262456,175.11359205576272,0.13127287241407967
1,,172,342265.016763649,4158892.2603025404,170.9999999999153,2280.838611410307,176.11359468030795,-5.580109371759694
1,,173,342265.9122607198,4158892.705369947,172.0000000000441,2280.7409110356057,177.11835602683476,-2.082551346880389
1,,174,342266.80775779055,4158893.150437353,172.99999999991354,2280.7045476427425,178.11901695646046,-2.526755885433289
1,,175,342267.7032548613,4158893.59550476,173.99999999999022,2280.6604188217716,179.1199901593953,-0.7228221820688322
1,,176,342268.5987519321,4158894.0405721664,175.00000000011903,2280.647802525468,180.1200697418236,-0.0914484365461096
1,,177,342269.49424900283,4158894.4856395726,175.99999999998846,2280.646206447799,181.1200710154242,-1.5181461981171287
1,,178,342270.3897460736,4158894.9307069792,177.00000000006514,2280.6197035955156,182.12042215444114,-3.2655758353223736
1,,179,342271.2852431443,4158895.3757743854,177.99999999993457,2280.562646750007,183.1220485735008,-4.170308498281301
1,,180,342272.1807402151,4158895.820841792,179.00000000006338,2280.489732329696,184.12470330617145,-1.7406429707451612
1,,181,342273.07623728586,4158896.265909198,179.9999999999328,2280.459343029002,185.12516495427974,-5.049221772412819
1,,182,342273.9717343566,4158896.710976605,181.0000000000095,2280.370988642554,186.1290606150722,-1.7294686628240896
1,,183,342274.8672314274,4158897.156044011,181.99999999993105,2280.3407945492795,187.12951635277966,-2.8835297542298197
1,,184,342275.76272849814,4158897.6011114176,183.00000000000773,2280.290424928145,188.13078409863317,8.67794513599083
1,,185,342276.6582255689,4158898.0461788243,184.0000000000844,2280.443052510969,189.14236463383148,1.6102132474641808
1,,186,342277.5537226396,4158898.4912462304,184.99999999995384,2280.471163434927,190.1427596676979,0.8243776221614504
1,,187,342278.4492197104,4158898.936313637,186.00000000008265,2280.4855525316607,191.14286318552115,-11.762569310712546
1,,188,342279.34471678117,4158899.3813810432,186.99999999995208,2280.277323355148,192.16431283660046,-13.70270442240648
1,,189,342280.2402138519,4158899.82644845,188.00000000002876,2280.0334996255183,193.1936087179115,-5.841372012170354
1,,190,342281.1357109227,4158900.271515856,188.99999999995032,2279.9311937480256,194.19882834188064,-5.265218809237004
1,,191,342282.03120799345,4158900.7165832627,190.000000000027,2279.8390387887985,195.20306563289483,-3.210533997019103
1,,192,342282.9267050642,4158901.161650669,190.99999999989643,2279.7829456794834,196.20463761565568,-1.1953939605713346
1,,193,342283.822202135,4158901.6067180755,192.00000000002524,2279.762079091263,197.20485529934336,-8.765815235621272
1,,194,342284.71769920574,4158902.051785482,193.00000000010192,2279.607881791215,198.21667386385752,-7.834384167118253
1,,195,342285.6131962765,4158902.4968528883,193.99999999997135,2279.470287402538,199.22609558718938,-4.825178092574644
1,,196,342286.5086933472,4158902.941920295,195.00000000004803,2279.3858725007362,200.22965220034058,-2.51906196437071
1,,197,342287.404190418,4158903.386987701,195.9999999999696,2279.3418782247295,201.23061948060726,-1.996169048134043
1,,198,342288.29968748876,4158903.8320551077,197.00000000004627,2279.307024399339,202.23122669090395,-3.896386829135929
1,,199,342289.1951845595,4158904.277122514,197.9999999999157,2279.2389145931916,203.23354347986455,-5.142878975458558
1,,200,342290.0906816303,4158904.7221899205,199.0000000000445,2279.148912580041,204.2375854922469,-6.012607950936028
1,,201,342290.98617870104,4158905.1672573267,199.99999999991394,2279.0435858585106,205.24311705217286,-1.9538448168986313
1,,202,342291.8816757718,4158905.6123247333,200.99999999999062,2279.009471608763,206.2436987740673,-3.1191567907399635
1,,203,342292.7771728425,4158906.05739214,202.0000000000673,2278.9549782088366,207.24518243883116,-4.330783371709693
1,,204,342293.6726699133,4158906.502459546,202.99999999998886,2278.879247500559,208.2480459091098,-5.283259189666299
1,,205,342294.56816698407,4158906.9475269527,204.00000000006554,2278.786774994076,209.25231238998458,-2.2850688087841347
1,,206,342295.4636640548,4158907.392594359,204.99999999993497,2278.7468718612226,210.25310820320044,-2.778990904072044
1,,207,342296.3591611256,4158907.8376617655,206.00000000006378,2278.698331250214,211.25428560564953,-3.5007676693354113
1,,208,342297.25465819635,4158908.2827291717,206.9999999999332,2278.6371551815814,212.25615511367548,-5.037273838376284
1,,209,342298.1501552671,4158908.7277965783,208.0000000000099,2278.5490109499474,213.26003230024946,2.013095217493843
1,,210,342299.04565233784,4158909.1728639845,208.99999999987932,2278.5841605546398,214.26064985678588,-1.655769183357264
1,,211,342299.94114940864,4158909.617931391,210.00000000000813,2278.555253883338,215.26106756749644,0.1789049243071524
1,,212,342300.8366464794,4158910.0629987977,211.0000000000848,2278.5583763734635,216.26107244253353,-6.462776125413908
1,,213,342301.7321435501,4158910.508066204,211.99999999995424,2278.445098829425,217.26746789250447,-3.1128841873655144
1,,214,342302.6276406209,4158910.9531336105,213.00000000008305,2278.39071523152,218.2689455887008,-4.056544106693182
1,,215,342303.52313769166,4158911.3982010167,213.99999999995248,2278.319796644378,219.2714571575822,-2.550021973222365
1,,216,342304.4186347624,4158911.8432684233,215.00000000002916,2278.275260955497,220.27244838018981,-4.403378251113318
1,,217,342305.31413183315,4158912.2883358295,215.9999999998986,2278.198255838058,221.27540889180065,-1.8578814368727259
1,,218,342306.20962890395,4158912.733403236,217.0000000000274,2278.165818320207,222.27593484989566,-0.6043591020802702
1,,219,342306.3897709816,4158912.8229349274,217.20116434053682,2278.1636963487404,222.477110381846,
